Time_index,TX_NG,TX_coal,TX_oil,Nuclear
769,2.88,2.79,11.88,0.71
770,2.88,2.79,11.88,0.71
771,2.88,2.79,11.88,0.71
772,2.88,2.79,11.88,0.71
773,2.88,2.79,11.88,0.71
774,2.88,2.79,11.88,0.71
775,2.88,2.79,11.88,0.71
776,2.88,2.79,11.88,0.71
777,2.88,2.79,11.88,0.71
778,2.88,2.79,11.88,0.71
779,2.88,2.79,11.88,0.71
780,2.88,2.79,11.88,0.71
781,2.88,2.79,11.88,0.71
782,2.88,2.79,11.88,0.71
783,2.88,2.79,11.88,0.71
784,2.88,2.79,11.88,0.71
785,2.88,2.79,11.88,0.71
786,2.88,2.79,11.88,0.71
787,2.88,2.79,11.88,0.71
788,2.88,2.79,11.88,0.71
789,2.88,2.79,11.88,0.71
790,2.88,2.79,11.88,0.71
791,2.88,2.79,11.88,0.71
792,2.88,2.79,11.88,0.71
793,2.88,2.79,11.88,0.71
794,2.88,2.79,11.88,0.71
795,2.88,2.79,11.88,0.71
796,2.88,2.79,11.88,0.71
797,2.88,2.79,11.88,0.71
798,2.88,2.79,11.88,0.71
799,2.88,2.79,11.88,0.71
800,2.88,2.79,11.88,0.71
801,2.88,2.79,11.88,0.71
802,2.88,2.79,11.88,0.71
803,2.88,2.79,11.88,0.71
804,2.88,2.79,11.88,0.71
805,2.88,2.79,11.88,0.71
806,2.88,2.79,11.88,0.71
807,2.88,2.79,11.88,0.71
808,2.88,2.79,11.88,0.71
809,2.88,2.79,11.88,0.71
810,2.88,2.79,11.88,0.71
811,2.88,2.79,11.88,0.71
812,2.88,2.79,11.88,0.71
813,2.88,2.79,11.88,0.71
814,2.88,2.79,11.88,0.71
815,2.88,2.79,11.88,0.71
816,2.88,2.79,11.88,0.71
817,2.88,2.79,11.88,0.71
818,2.88,2.79,11.88,0.71
819,2.88,2.79,11.88,0.71
820,2.88,2.79,11.88,0.71
821,2.88,2.79,11.88,0.71
822,2.88,2.79,11.88,0.71
823,2.88,2.79,11.88,0.71
824,2.88,2.79,11.88,0.71
825,2.88,2.79,11.88,0.71
826,2.88,2.79,11.88,0.71
827,2.88,2.79,11.88,0.71
828,2.88,2.79,11.88,0.71
829,2.88,2.79,11.88,0.71
830,2.88,2.79,11.88,0.71
831,2.88,2.79,11.88,0.71
832,2.88,2.79,11.88,0.71
833,2.88,2.79,11.88,0.71
834,2.88,2.79,11.88,0.71
835,2.88,2.79,11.88,0.71
836,2.88,2.79,11.88,0.71
837,2.88,2.79,11.88,0.71
838,2.88,2.79,11.88,0.71
839,2.88,2.79,11.88,0.71
840,2.88,2.79,11.88,0.71
841,2.88,2.79,11.88,0.71
842,2.88,2.79,11.88,0.71
843,2.88,2.79,11.88,0.71
844,2.88,2.79,11.88,0.71
845,2.88,2.79,11.88,0.71
846,2.88,2.79,11.88,0.71
847,2.88,2.79,11.88,0.71
848,2.88,2.79,11.88,0.71
849,2.88,2.79,11.88,0.71
850,2.88,2.79,11.88,0.71
851,2.88,2.79,11.88,0.71
852,2.88,2.79,11.88,0.71
853,2.88,2.79,11.88,0.71
854,2.88,2.79,11.88,0.71
855,2.88,2.79,11.88,0.71
856,2.88,2.79,11.88,0.71
857,2.88,2.79,11.88,0.71
858,2.88,2.79,11.88,0.71
859,2.88,2.79,11.88,0.71
860,2.88,2.79,11.88,0.71
861,2.88,2.79,11.88,0.71
862,2.88,2.79,11.88,0.71
863,2.88,2.79,11.88,0.71
864,2.88,2.79,11.88,0.71
865,2.88,2.79,11.88,0.71
866,2.88,2.79,11.88,0.71
867,2.88,2.79,11.88,0.71
868,2.88,2.79,11.88,0.71
869,2.88,2.79,11.88,0.71
870,2.88,2.79,11.88,0.71
871,2.88,2.79,11.88,0.71
872,2.88,2.79,11.88,0.71
873,2.88,2.79,11.88,0.71
874,2.88,2.79,11.88,0.71
875,2.88,2.79,11.88,0.71
876,2.88,2.79,11.88,0.71
877,2.88,2.79,11.88,0.71
878,2.88,2.79,11.88,0.71
879,2.88,2.79,11.88,0.71
880,2.88,2.79,11.88,0.71
881,2.88,2.79,11.88,0.71
882,2.88,2.79,11.88,0.71
883,2.88,2.79,11.88,0.71
884,2.88,2.79,11.88,0.71
885,2.88,2.79,11.88,0.71
886,2.88,2.79,11.88,0.71
887,2.88,2.79,11.88,0.71
888,2.88,2.79,11.88,0.71
889,2.88,2.79,11.88,0.71
890,2.88,2.79,11.88,0.71
891,2.88,2.79,11.88,0.71
892,2.88,2.79,11.88,0.71
893,2.88,2.79,11.88,0.71
894,2.88,2.79,11.88,0.71
895,2.88,2.79,11.88,0.71
896,2.88,2.79,11.88,0.71
897,2.88,2.79,11.88,0.71
898,2.88,2.79,11.88,0.71
899,2.88,2.79,11.88,0.71
900,2.88,2.79,11.88,0.71
901,2.88,2.79,11.88,0.71
902,2.88,2.79,11.88,0.71
903,2.88,2.79,11.88,0.71
904,2.88,2.79,11.88,0.71
905,2.88,2.79,11.88,0.71
906,2.88,2.79,11.88,0.71
907,2.88,2.79,11.88,0.71
908,2.88,2.79,11.88,0.71
909,2.88,2.79,11.88,0.71
910,2.88,2.79,11.88,0.71
911,2.88,2.79,11.88,0.71
912,2.88,2.79,11.88,0.71
913,2.88,2.79,11.88,0.71
914,2.88,2.79,11.88,0.71
915,2.88,2.79,11.88,0.71
916,2.88,2.79,11.88,0.71
917,2.88,2.79,11.88,0.71
918,2.88,2.79,11.88,0.71
919,2.88,2.79,11.88,0.71
920,2.88,2.79,11.88,0.71
921,2.88,2.79,11.88,0.71
922,2.88,2.79,11.88,0.71
923,2.88,2.79,11.88,0.71
924,2.88,2.79,11.88,0.71
925,2.88,2.79,11.88,0.71
926,2.88,2.79,11.88,0.71
927,2.88,2.79,11.88,0.71
928,2.88,2.79,11.88,0.71
929,2.88,2.79,11.88,0.71
930,2.88,2.79,11.88,0.71
931,2.88,2.79,11.88,0.71
932,2.88,2.79,11.88,0.71
933,2.88,2.79,11.88,0.71
934,2.88,2.79,11.88,0.71
935,2.88,2.79,11.88,0.71
936,2.88,2.79,11.88,0.71
937,2.88,2.79,11.88,0.71
938,2.88,2.79,11.88,0.71
939,2.88,2.79,11.88,0.71
940,2.88,2.79,11.88,0.71
941,2.88,2.79,11.88,0.71
942,2.88,2.79,11.88,0.71
943,2.88,2.79,11.88,0.71
944,2.88,2.79,11.88,0.71
945,2.88,2.79,11.88,0.71
946,2.88,2.79,11.88,0.71
947,2.88,2.79,11.88,0.71
948,2.88,2.79,11.88,0.71
949,2.88,2.79,11.88,0.71
950,2.88,2.79,11.88,0.71
951,2.88,2.79,11.88,0.71
952,2.88,2.79,11.88,0.71
953,2.88,2.79,11.88,0.71
954,2.88,2.79,11.88,0.71
955,2.88,2.79,11.88,0.71
956,2.88,2.79,11.88,0.71
957,2.88,2.79,11.88,0.71
958,2.88,2.79,11.88,0.71
959,2.88,2.79,11.88,0.71
960,2.88,2.79,11.88,0.71
961,2.88,2.79,11.88,0.71
962,2.88,2.79,11.88,0.71
963,2.88,2.79,11.88,0.71
964,2.88,2.79,11.88,0.71
965,2.88,2.79,11.88,0.71
966,2.88,2.79,11.88,0.71
967,2.88,2.79,11.88,0.71
968,2.88,2.79,11.88,0.71
969,2.88,2.79,11.88,0.71
970,2.88,2.79,11.88,0.71
971,2.88,2.79,11.88,0.71
972,2.88,2.79,11.88,0.71
973,2.88,2.79,11.88,0.71
974,2.88,2.79,11.88,0.71
975,2.88,2.79,11.88,0.71
976,2.88,2.79,11.88,0.71
977,2.88,2.79,11.88,0.71
978,2.88,2.79,11.88,0.71
979,2.88,2.79,11.88,0.71
980,2.88,2.79,11.88,0.71
981,2.88,2.79,11.88,0.71
982,2.88,2.79,11.88,0.71
983,2.88,2.79,11.88,0.71
984,2.88,2.79,11.88,0.71
985,2.88,2.79,11.88,0.71
986,2.88,2.79,11.88,0.71
987,2.88,2.79,11.88,0.71
988,2.88,2.79,11.88,0.71
989,2.88,2.79,11.88,0.71
990,2.88,2.79,11.88,0.71
991,2.88,2.79,11.88,0.71
992,2.88,2.79,11.88,0.71
993,2.88,2.79,11.88,0.71
994,2.88,2.79,11.88,0.71
995,2.88,2.79,11.88,0.71
996,2.88,2.79,11.88,0.71
997,2.88,2.79,11.88,0.71
998,2.88,2.79,11.88,0.71
999,2.88,2.79,11.88,0.71
1000,2.88,2.79,11.88,0.71
1001,2.88,2.79,11.88,0.71
1002,2.88,2.79,11.88,0.71
1003,2.88,2.79,11.88,0.71
1004,2.88,2.79,11.88,0.71
1005,2.88,2.79,11.88,0.71
1006,2.88,2.79,11.88,0.71
1007,2.88,2.79,11.88,0.71
1008,2.88,2.79,11.88,0.71
1009,2.88,2.79,11.88,0.71
1010,2.88,2.79,11.88,0.71
1011,2.88,2.79,11.88,0.71
1012,2.88,2.79,11.88,0.71
1013,2.88,2.79,11.88,0.71
1014,2.88,2.79,11.88,0.71
1015,2.88,2.79,11.88,0.71
1016,2.88,2.79,11.88,0.71
1017,2.88,2.79,11.88,0.71
1018,2.88,2.79,11.88,0.71
1019,2.88,2.79,11.88,0.71
1020,2.88,2.79,11.88,0.71
1021,2.88,2.79,11.88,0.71
1022,2.88,2.79,11.88,0.71
1023,2.88,2.79,11.88,0.71
1024,2.88,2.79,11.88,0.71
1025,2.88,2.79,11.88,0.71
1026,2.88,2.79,11.88,0.71
1027,2.88,2.79,11.88,0.71
1028,2.88,2.79,11.88,0.71
1029,2.88,2.79,11.88,0.71
1030,2.88,2.79,11.88,0.71
1031,2.88,2.79,11.88,0.71
1032,2.88,2.79,11.88,0.71
1033,2.88,2.79,11.88,0.71
1034,2.88,2.79,11.88,0.71
1035,2.88,2.79,11.88,0.71
1036,2.88,2.79,11.88,0.71
1037,2.88,2.79,11.88,0.71
1038,2.88,2.79,11.88,0.71
1039,2.88,2.79,11.88,0.71
1040,2.88,2.79,11.88,0.71
1041,2.88,2.79,11.88,0.71
1042,2.88,2.79,11.88,0.71
1043,2.88,2.79,11.88,0.71
1044,2.88,2.79,11.88,0.71
1045,2.88,2.79,11.88,0.71
1046,2.88,2.79,11.88,0.71
1047,2.88,2.79,11.88,0.71
1048,2.88,2.79,11.88,0.71
1049,2.88,2.79,11.88,0.71
1050,2.88,2.79,11.88,0.71
1051,2.88,2.79,11.88,0.71
1052,2.88,2.79,11.88,0.71
1053,2.88,2.79,11.88,0.71
1054,2.88,2.79,11.88,0.71
1055,2.88,2.79,11.88,0.71
1056,2.88,2.79,11.88,0.71
1057,2.88,2.79,11.88,0.71
1058,2.88,2.79,11.88,0.71
1059,2.88,2.79,11.88,0.71
1060,2.88,2.79,11.88,0.71
1061,2.88,2.79,11.88,0.71
1062,2.88,2.79,11.88,0.71
1063,2.88,2.79,11.88,0.71
1064,2.88,2.79,11.88,0.71
1065,2.88,2.79,11.88,0.71
1066,2.88,2.79,11.88,0.71
1067,2.88,2.79,11.88,0.71
1068,2.88,2.79,11.88,0.71
1069,2.88,2.79,11.88,0.71
1070,2.88,2.79,11.88,0.71
1071,2.88,2.79,11.88,0.71
1072,2.88,2.79,11.88,0.71
1073,2.88,2.79,11.88,0.71
1074,2.88,2.79,11.88,0.71
1075,2.88,2.79,11.88,0.71
1076,2.88,2.79,11.88,0.71
1077,2.88,2.79,11.88,0.71
1078,2.88,2.79,11.88,0.71
1079,2.88,2.79,11.88,0.71
1080,2.88,2.79,11.88,0.71
1081,2.88,2.79,11.88,0.71
1082,2.88,2.79,11.88,0.71
1083,2.88,2.79,11.88,0.71
1084,2.88,2.79,11.88,0.71
1085,2.88,2.79,11.88,0.71
1086,2.88,2.79,11.88,0.71
1087,2.88,2.79,11.88,0.71
1088,2.88,2.79,11.88,0.71
1089,2.88,2.79,11.88,0.71
1090,2.88,2.79,11.88,0.71
1091,2.88,2.79,11.88,0.71
1092,2.88,2.79,11.88,0.71
1093,2.88,2.79,11.88,0.71
1094,2.88,2.79,11.88,0.71
1095,2.88,2.79,11.88,0.71
1096,2.88,2.79,11.88,0.71
1097,2.88,2.79,11.88,0.71
1098,2.88,2.79,11.88,0.71
1099,2.88,2.79,11.88,0.71
1100,2.88,2.79,11.88,0.71
1101,2.88,2.79,11.88,0.71
1102,2.88,2.79,11.88,0.71
1103,2.88,2.79,11.88,0.71
1104,2.88,2.79,11.88,0.71
1105,2.88,2.79,11.88,0.71
1106,2.88,2.79,11.88,0.71
1107,2.88,2.79,11.88,0.71
1108,2.88,2.79,11.88,0.71
1109,2.88,2.79,11.88,0.71
1110,2.88,2.79,11.88,0.71
1111,2.88,2.79,11.88,0.71
1112,2.88,2.79,11.88,0.71
1113,2.88,2.79,11.88,0.71
1114,2.88,2.79,11.88,0.71
1115,2.88,2.79,11.88,0.71
1116,2.88,2.79,11.88,0.71
1117,2.88,2.79,11.88,0.71
1118,2.88,2.79,11.88,0.71
1119,2.88,2.79,11.88,0.71
1120,2.88,2.79,11.88,0.71
1121,2.88,2.79,11.88,0.71
1122,2.88,2.79,11.88,0.71
1123,2.88,2.79,11.88,0.71
1124,2.88,2.79,11.88,0.71
1125,2.88,2.79,11.88,0.71
1126,2.88,2.79,11.88,0.71
1127,2.88,2.79,11.88,0.71
1128,2.88,2.79,11.88,0.71
1129,2.88,2.79,11.88,0.71
1130,2.88,2.79,11.88,0.71
1131,2.88,2.79,11.88,0.71
1132,2.88,2.79,11.88,0.71
1133,2.88,2.79,11.88,0.71
1134,2.88,2.79,11.88,0.71
1135,2.88,2.79,11.88,0.71
1136,2.88,2.79,11.88,0.71
1137,2.88,2.79,11.88,0.71
1138,2.88,2.79,11.88,0.71
1139,2.88,2.79,11.88,0.71
1140,2.88,2.79,11.88,0.71
1141,2.88,2.79,11.88,0.71
1142,2.88,2.79,11.88,0.71
1143,2.88,2.79,11.88,0.71
1144,2.88,2.79,11.88,0.71
1145,2.88,2.79,11.88,0.71
1146,2.88,2.79,11.88,0.71
1147,2.88,2.79,11.88,0.71
1148,2.88,2.79,11.88,0.71
1149,2.88,2.79,11.88,0.71
1150,2.88,2.79,11.88,0.71
1151,2.88,2.79,11.88,0.71
1152,2.88,2.79,11.88,0.71
1153,2.88,2.79,11.88,0.71
1154,2.88,2.79,11.88,0.71
1155,2.88,2.79,11.88,0.71
1156,2.88,2.79,11.88,0.71
1157,2.88,2.79,11.88,0.71
1158,2.88,2.79,11.88,0.71
1159,2.88,2.79,11.88,0.71
1160,2.88,2.79,11.88,0.71
1161,2.88,2.79,11.88,0.71
1162,2.88,2.79,11.88,0.71
1163,2.88,2.79,11.88,0.71
1164,2.88,2.79,11.88,0.71
1165,2.88,2.79,11.88,0.71
1166,2.88,2.79,11.88,0.71
1167,2.88,2.79,11.88,0.71
1168,2.88,2.79,11.88,0.71
1169,2.88,2.79,11.88,0.71
1170,2.88,2.79,11.88,0.71
1171,2.88,2.79,11.88,0.71
1172,2.88,2.79,11.88,0.71
1173,2.88,2.79,11.88,0.71
1174,2.88,2.79,11.88,0.71
1175,2.88,2.79,11.88,0.71
1176,2.88,2.79,11.88,0.71
1177,2.88,2.79,11.88,0.71
1178,2.88,2.79,11.88,0.71
1179,2.88,2.79,11.88,0.71
1180,2.88,2.79,11.88,0.71
1181,2.88,2.79,11.88,0.71
1182,2.88,2.79,11.88,0.71
1183,2.88,2.79,11.88,0.71
1184,2.88,2.79,11.88,0.71
1185,2.88,2.79,11.88,0.71
1186,2.88,2.79,11.88,0.71
1187,2.88,2.79,11.88,0.71
1188,2.88,2.79,11.88,0.71
1189,2.88,2.79,11.88,0.71
1190,2.88,2.79,11.88,0.71
1191,2.88,2.79,11.88,0.71
1192,2.88,2.79,11.88,0.71
1193,2.88,2.79,11.88,0.71
1194,2.88,2.79,11.88,0.71
1195,2.88,2.79,11.88,0.71
1196,2.88,2.79,11.88,0.71
1197,2.88,2.79,11.88,0.71
1198,2.88,2.79,11.88,0.71
1199,2.88,2.79,11.88,0.71
1200,2.88,2.79,11.88,0.71
1201,2.88,2.79,11.88,0.71
1202,2.88,2.79,11.88,0.71
1203,2.88,2.79,11.88,0.71
1204,2.88,2.79,11.88,0.71
1205,2.88,2.79,11.88,0.71
1206,2.88,2.79,11.88,0.71
1207,2.88,2.79,11.88,0.71
1208,2.88,2.79,11.88,0.71
1209,2.88,2.79,11.88,0.71
1210,2.88,2.79,11.88,0.71
1211,2.88,2.79,11.88,0.71
1212,2.88,2.79,11.88,0.71
1213,2.88,2.79,11.88,0.71
1214,2.88,2.79,11.88,0.71
1215,2.88,2.79,11.88,0.71
1216,2.88,2.79,11.88,0.71
1217,2.88,2.79,11.88,0.71
1218,2.88,2.79,11.88,0.71
1219,2.88,2.79,11.88,0.71
1220,2.88,2.79,11.88,0.71
1221,2.88,2.79,11.88,0.71
1222,2.88,2.79,11.88,0.71
1223,2.88,2.79,11.88,0.71
1224,2.88,2.79,11.88,0.71
1225,2.88,2.79,11.88,0.71
1226,2.88,2.79,11.88,0.71
1227,2.88,2.79,11.88,0.71
1228,2.88,2.79,11.88,0.71
1229,2.88,2.79,11.88,0.71
1230,2.88,2.79,11.88,0.71
1231,2.88,2.79,11.88,0.71
1232,2.88,2.79,11.88,0.71
1233,2.88,2.79,11.88,0.71
1234,2.88,2.79,11.88,0.71
1235,2.88,2.79,11.88,0.71
1236,2.88,2.79,11.88,0.71
1237,2.88,2.79,11.88,0.71
1238,2.88,2.79,11.88,0.71
1239,2.88,2.79,11.88,0.71
1240,2.88,2.79,11.88,0.71
1241,2.88,2.79,11.88,0.71
1242,2.88,2.79,11.88,0.71
1243,2.88,2.79,11.88,0.71
1244,2.88,2.79,11.88,0.71
1245,2.88,2.79,11.88,0.71
1246,2.88,2.79,11.88,0.71
1247,2.88,2.79,11.88,0.71
1248,2.88,2.79,11.88,0.71
1249,2.88,2.79,11.88,0.71
1250,2.88,2.79,11.88,0.71
1251,2.88,2.79,11.88,0.71
1252,2.88,2.79,11.88,0.71
1253,2.88,2.79,11.88,0.71
1254,2.88,2.79,11.88,0.71
1255,2.88,2.79,11.88,0.71
1256,2.88,2.79,11.88,0.71
1257,2.88,2.79,11.88,0.71
1258,2.88,2.79,11.88,0.71
1259,2.88,2.79,11.88,0.71
1260,2.88,2.79,11.88,0.71
1261,2.88,2.79,11.88,0.71
1262,2.88,2.79,11.88,0.71
1263,2.88,2.79,11.88,0.71
1264,2.88,2.79,11.88,0.71
1265,2.88,2.79,11.88,0.71
1266,2.88,2.79,11.88,0.71
1267,2.88,2.79,11.88,0.71
1268,2.88,2.79,11.88,0.71
1269,2.88,2.79,11.88,0.71
1270,2.88,2.79,11.88,0.71
1271,2.88,2.79,11.88,0.71
1272,2.88,2.79,11.88,0.71
1273,2.88,2.79,11.88,0.71
1274,2.88,2.79,11.88,0.71
1275,2.88,2.79,11.88,0.71
1276,2.88,2.79,11.88,0.71
1277,2.88,2.79,11.88,0.71
1278,2.88,2.79,11.88,0.71
1279,2.88,2.79,11.88,0.71
1280,2.88,2.79,11.88,0.71
1281,2.88,2.79,11.88,0.71
1282,2.88,2.79,11.88,0.71
1283,2.88,2.79,11.88,0.71
1284,2.88,2.79,11.88,0.71
1285,2.88,2.79,11.88,0.71
1286,2.88,2.79,11.88,0.71
1287,2.88,2.79,11.88,0.71
1288,2.88,2.79,11.88,0.71
1289,2.88,2.79,11.88,0.71
1290,2.88,2.79,11.88,0.71
1291,2.88,2.79,11.88,0.71
1292,2.88,2.79,11.88,0.71
1293,2.88,2.79,11.88,0.71
1294,2.88,2.79,11.88,0.71
1295,2.88,2.79,11.88,0.71
1296,2.88,2.79,11.88,0.71
1297,2.88,2.79,11.88,0.71
1298,2.88,2.79,11.88,0.71
1299,2.88,2.79,11.88,0.71
1300,2.88,2.79,11.88,0.71
1301,2.88,2.79,11.88,0.71
1302,2.88,2.79,11.88,0.71
1303,2.88,2.79,11.88,0.71
1304,2.88,2.79,11.88,0.71
1305,2.88,2.79,11.88,0.71
1306,2.88,2.79,11.88,0.71
1307,2.88,2.79,11.88,0.71
1308,2.88,2.79,11.88,0.71
1309,2.88,2.79,11.88,0.71
1310,2.88,2.79,11.88,0.71
1311,2.88,2.79,11.88,0.71
1312,2.88,2.79,11.88,0.71
1313,2.88,2.79,11.88,0.71
1314,2.88,2.79,11.88,0.71
1315,2.88,2.79,11.88,0.71
1316,2.88,2.79,11.88,0.71
1317,2.88,2.79,11.88,0.71
1318,2.88,2.79,11.88,0.71
1319,2.88,2.79,11.88,0.71
1320,2.88,2.79,11.88,0.71
1321,2.88,2.79,11.88,0.71
1322,2.88,2.79,11.88,0.71
1323,2.88,2.79,11.88,0.71
1324,2.88,2.79,11.88,0.71
1325,2.88,2.79,11.88,0.71
1326,2.88,2.79,11.88,0.71
1327,2.88,2.79,11.88,0.71
1328,2.88,2.79,11.88,0.71
1329,2.88,2.79,11.88,0.71
1330,2.88,2.79,11.88,0.71
1331,2.88,2.79,11.88,0.71
1332,2.88,2.79,11.88,0.71
1333,2.88,2.79,11.88,0.71
1334,2.88,2.79,11.88,0.71
1335,2.88,2.79,11.88,0.71
1336,2.88,2.79,11.88,0.71
1337,2.88,2.79,11.88,0.71
1338,2.88,2.79,11.88,0.71
1339,2.88,2.79,11.88,0.71
1340,2.88,2.79,11.88,0.71
1341,2.88,2.79,11.88,0.71
1342,2.88,2.79,11.88,0.71
1343,2.88,2.79,11.88,0.71
1344,2.88,2.79,11.88,0.71
1345,2.88,2.79,11.88,0.71
1346,2.88,2.79,11.88,0.71
1347,2.88,2.79,11.88,0.71
1348,2.88,2.79,11.88,0.71
1349,2.88,2.79,11.88,0.71
1350,2.88,2.79,11.88,0.71
1351,2.88,2.79,11.88,0.71
1352,2.88,2.79,11.88,0.71
1353,2.88,2.79,11.88,0.71
1354,2.88,2.79,11.88,0.71
1355,2.88,2.79,11.88,0.71
1356,2.88,2.79,11.88,0.71
1357,2.88,2.79,11.88,0.71
1358,2.88,2.79,11.88,0.71
1359,2.88,2.79,11.88,0.71
1360,2.88,2.79,11.88,0.71
1361,2.88,2.79,11.88,0.71
1362,2.88,2.79,11.88,0.71
1363,2.88,2.79,11.88,0.71
1364,2.88,2.79,11.88,0.71
1365,2.88,2.79,11.88,0.71
1366,2.88,2.79,11.88,0.71
1367,2.88,2.79,11.88,0.71
1368,2.88,2.79,11.88,0.71
1369,2.88,2.79,11.88,0.71
1370,2.88,2.79,11.88,0.71
1371,2.88,2.79,11.88,0.71
1372,2.88,2.79,11.88,0.71
1373,2.88,2.79,11.88,0.71
1374,2.88,2.79,11.88,0.71
1375,2.88,2.79,11.88,0.71
1376,2.88,2.79,11.88,0.71
1377,2.88,2.79,11.88,0.71
1378,2.88,2.79,11.88,0.71
1379,2.88,2.79,11.88,0.71
1380,2.88,2.79,11.88,0.71
1381,2.88,2.79,11.88,0.71
1382,2.88,2.79,11.88,0.71
1383,2.88,2.79,11.88,0.71
1384,2.88,2.79,11.88,0.71
1385,2.88,2.79,11.88,0.71
1386,2.88,2.79,11.88,0.71
1387,2.88,2.79,11.88,0.71
1388,2.88,2.79,11.88,0.71
1389,2.88,2.79,11.88,0.71
1390,2.88,2.79,11.88,0.71
1391,2.88,2.79,11.88,0.71
1392,2.88,2.79,11.88,0.71
1393,2.88,2.79,11.88,0.71
1394,2.88,2.79,11.88,0.71
1395,2.88,2.79,11.88,0.71
1396,2.88,2.79,11.88,0.71
1397,2.88,2.79,11.88,0.71
1398,2.88,2.79,11.88,0.71
1399,2.88,2.79,11.88,0.71
1400,2.88,2.79,11.88,0.71
1401,2.88,2.79,11.88,0.71
1402,2.88,2.79,11.88,0.71
1403,2.88,2.79,11.88,0.71
1404,2.88,2.79,11.88,0.71
1405,2.88,2.79,11.88,0.71
1406,2.88,2.79,11.88,0.71
1407,2.88,2.79,11.88,0.71
1408,2.88,2.79,11.88,0.71
1409,2.88,2.79,11.88,0.71
1410,2.88,2.79,11.88,0.71
1411,2.88,2.79,11.88,0.71
1412,2.88,2.79,11.88,0.71
1413,2.88,2.79,11.88,0.71
1414,2.88,2.79,11.88,0.71
1415,2.88,2.79,11.88,0.71
1416,2.88,2.79,11.88,0.71
1417,2.88,2.79,11.88,0.71
1418,2.88,2.79,11.88,0.71
1419,2.88,2.79,11.88,0.71
1420,2.88,2.79,11.88,0.71
1421,2.88,2.79,11.88,0.71
1422,2.88,2.79,11.88,0.71
1423,2.88,2.79,11.88,0.71
1424,2.88,2.79,11.88,0.71
1425,2.88,2.79,11.88,0.71
1426,2.88,2.79,11.88,0.71
1427,2.88,2.79,11.88,0.71
1428,2.88,2.79,11.88,0.71
1429,2.88,2.79,11.88,0.71
1430,2.88,2.79,11.88,0.71
1431,2.88,2.79,11.88,0.71
1432,2.88,2.79,11.88,0.71
1433,2.88,2.79,11.88,0.71
1434,2.88,2.79,11.88,0.71
1435,2.88,2.79,11.88,0.71
1436,2.88,2.79,11.88,0.71
1437,2.88,2.79,11.88,0.71
1438,2.88,2.79,11.88,0.71
1439,2.88,2.79,11.88,0.71
1440,2.88,2.79,11.88,0.71
1441,2.88,2.79,11.88,0.71
1442,2.88,2.79,11.88,0.71
1443,2.88,2.79,11.88,0.71
1444,2.88,2.79,11.88,0.71
1445,2.88,2.79,11.88,0.71
1446,2.88,2.79,11.88,0.71
1447,2.88,2.79,11.88,0.71
1448,2.88,2.79,11.88,0.71
1449,2.88,2.79,11.88,0.71
1450,2.88,2.79,11.88,0.71
1451,2.88,2.79,11.88,0.71
1452,2.88,2.79,11.88,0.71
1453,2.88,2.79,11.88,0.71
1454,2.88,2.79,11.88,0.71
1455,2.88,2.79,11.88,0.71
1456,2.88,2.79,11.88,0.71
1457,2.88,2.79,11.88,0.71
1458,2.88,2.79,11.88,0.71
1459,2.88,2.79,11.88,0.71
1460,2.88,2.79,11.88,0.71
1461,2.88,2.79,11.88,0.71
1462,2.88,2.79,11.88,0.71
1463,2.88,2.79,11.88,0.71
1464,2.88,2.79,11.88,0.71
1465,2.88,2.79,11.88,0.71
1466,2.88,2.79,11.88,0.71
1467,2.88,2.79,11.88,0.71
1468,2.88,2.79,11.88,0.71
1469,2.88,2.79,11.88,0.71
1470,2.88,2.79,11.88,0.71
1471,2.88,2.79,11.88,0.71
1472,2.88,2.79,11.88,0.71
1473,2.88,2.79,11.88,0.71
1474,2.88,2.79,11.88,0.71
1475,2.88,2.79,11.88,0.71
1476,2.88,2.79,11.88,0.71
1477,2.88,2.79,11.88,0.71
1478,2.88,2.79,11.88,0.71
1479,2.88,2.79,11.88,0.71
1480,2.88,2.79,11.88,0.71
1481,2.88,2.79,11.88,0.71
1482,2.88,2.79,11.88,0.71
1483,2.88,2.79,11.88,0.71
1484,2.88,2.79,11.88,0.71
1485,2.88,2.79,11.88,0.71
1486,2.88,2.79,11.88,0.71
1487,2.88,2.79,11.88,0.71
1488,2.88,2.79,11.88,0.71
1489,2.88,2.79,11.88,0.71
1490,2.88,2.79,11.88,0.71
1491,2.88,2.79,11.88,0.71
1492,2.88,2.79,11.88,0.71
1493,2.88,2.79,11.88,0.71
1494,2.88,2.79,11.88,0.71
1495,2.88,2.79,11.88,0.71
1496,2.88,2.79,11.88,0.71
1497,2.88,2.79,11.88,0.71
1498,2.88,2.79,11.88,0.71
1499,2.88,2.79,11.88,0.71
1500,2.88,2.79,11.88,0.71
1501,2.88,2.79,11.88,0.71
1502,2.88,2.79,11.88,0.71
1503,2.88,2.79,11.88,0.71
1504,2.88,2.79,11.88,0.71
1505,2.88,2.79,11.88,0.71
1506,2.88,2.79,11.88,0.71
1507,2.88,2.79,11.88,0.71
1508,2.88,2.79,11.88,0.71
1509,2.88,2.79,11.88,0.71
1510,2.88,2.79,11.88,0.71
1511,2.88,2.79,11.88,0.71
1512,2.88,2.79,11.88,0.71
1513,2.88,2.79,11.88,0.71
1514,2.88,2.79,11.88,0.71
1515,2.88,2.79,11.88,0.71
